match_id,season,player_name,club_name,minutes_played,goals,assists,shots,shots_on_target,xg,xa,passes,pass_accuracy,tackles,interceptions,dribbles,dribbles_completed,sprints,distance_km,top_speed_kmh,rating
M_2021_UNI_CHE,2021-22,Robert Sanchez,Chelsea,94,0,0,0,0,0.02,0.0,31,93.9,0,0,0,0,2,3.8,28.5,6.1
M_2021_UNI_CHE,2021-22,Reece James,Chelsea,87,0,1,1,0,0.04,0.01,55,91.0,5,5,1,1,15,10.1,32.0,6.8
M_2021_UNI_CHE,2021-22,Wesley Fofana,Chelsea,94,0,0,2,1,0.08,0.02,67,87.0,2,5,2,0,12,10.2,28.4,6.9
M_2021_UNI_CHE,2021-22,Levi Colwill,Chelsea,87,0,0,1,1,0.04,0.05,62,88.7,2,1,0,0,17,10.6,29.8,7.0
M_2021_UNI_CHE,2021-22,Ben Chilwell,Chelsea,95,0,0,1,1,0.06,0.02,46,90.4,3,1,2,0,10,10.9,29.6,6.6
M_2021_UNI_CHE,2021-22,Moises Caicedo,Chelsea,88,1,1,3,0,0.03,0.05,68,87.0,3,2,2,2,16,12.3,31.2,8.1
M_2021_UNI_CHE,2021-22,Enzo Fernandez,Chelsea,91,2,1,3,0,0.14,0.05,89,92.4,2,2,2,0,17,10.1,30.2,9.3
M_2021_UNI_CHE,2021-22,Cole Palmer,Chelsea,90,1,0,2,1,0.01,0.16,82,92.5,2,1,1,0,11,10.2,28.3,7.3
M_2021_UNI_CHE,2021-22,Raheem Sterling,Chelsea,90,0,0,1,0,0.98,0.13,39,80.7,2,1,7,1,25,9.3,33.7,6.7
M_2021_UNI_CHE,2021-22,Nicolas Jackson,Chelsea,86,0,0,3,3,0.82,0.35,30,80.3,2,0,6,5,31,10.1,31.9,7.0
M_2021_UNI_CHE,2021-22,Christopher Nkunku,Chelsea,83,1,0,5,2,0.45,0.26,31,78.0,3,2,3,1,19,10.7,32.3,7.6
M_2021_CHE_UNI,2021-22,Robert Sanchez,Chelsea,95,0,0,0,0,0.01,0.0,25,92.9,0,0,0,0,0,4.3,26.6,6.9
M_2021_CHE_UNI,2021-22,Reece James,Chelsea,90,1,1,0,0,0.02,0.01,65,91.2,2,2,1,0,12,9.1,29.3,7.9
M_2021_CHE_UNI,2021-22,Wesley Fofana,Chelsea,94,0,1,0,0,0.05,0.04,66,90.5,3,3,1,0,16,9.3,30.4,7.1
M_2021_CHE_UNI,2021-22,Levi Colwill,Chelsea,91,0,1,2,1,0.07,0.03,71,87.7,2,4,2,0,17,10.2,29.6,6.9
M_2021_CHE_UNI,2021-22,Ben Chilwell,Chelsea,94,1,1,1,0,0.05,0.02,73,88.5,4,5,0,0,9,9.7,30.4,8.4
M_2021_CHE_UNI,2021-22,Moises Caicedo,Chelsea,94,1,2,3,1,0.05,0.13,60,89.1,5,3,2,1,18,11.1,30.9,9.0
M_2021_CHE_UNI,2021-22,Enzo Fernandez,Chelsea,84,0,1,0,0,0.1,0.13,73,92.3,3,1,1,0,11,10.5,31.6,6.9
M_2021_CHE_UNI,2021-22,Cole Palmer,Chelsea,92,1,0,3,1,0.03,0.06,74,86.4,3,1,1,0,15,11.5,29.2,7.1
M_2021_CHE_UNI,2021-22,Raheem Sterling,Chelsea,82,0,0,2,1,0.88,0.33,36,81.1,3,0,6,4,24,9.1,33.1,6.9
M_2021_CHE_UNI,2021-22,Nicolas Jackson,Chelsea,86,2,0,3,2,0.3,0.26,21,79.0,3,1,3,3,25,9.6,31.7,8.5
M_2021_CHE_UNI,2021-22,Christopher Nkunku,Chelsea,91,0,1,5,2,0.58,0.31,36,86.4,0,2,4,1,21,10.9,31.1,7.0
M_2021_CHE_UNI,2021-22,Andre Onana,Manchester United,88,0,0,0,0,0.0,0.0,32,88.3,0,0,0,0,1,3.2,28.0,6.1
M_2021_CHE_UNI,2021-22,Diogo Dalot,Manchester United,85,0,0,2,1,0.06,0.02,66,89.5,3,1,3,2,18,10.7,29.6,6.2
M_2021_CHE_UNI,2021-22,Lisandro Martinez,Manchester United,94,0,0,0,0,0.0,0.0,26,91.6,0,0,0,0,3,3.8,29.6,6.7
M_2021_CHE_UNI,2021-22,Raphael Varane,Manchester United,93,0,1,2,0,0.06,0.04,55,89.5,4,3,3,3,14,9.4,30.6,6.9
M_2021_CHE_UNI,2021-22,Luke Shaw,Manchester United,90,0,1,1,0,0.03,0.04,75,86.3,3,2,1,0,13,10.3,31.7,7.5
M_2021_CHE_UNI,2021-22,Casemiro,Manchester United,95,2,0,2,2,0.0,0.01,62,93.4,4,1,5,2,20,10.9,30.8,8.1
M_2021_CHE_UNI,2021-22,Bruno Fernandes,Manchester United,90,1,2,2,1,0.06,0.03,67,85.2,4,2,3,3,10,12.1,28.9,8.7
M_2021_CHE_UNI,2021-22,Kobbie Mainoo,Manchester United,93,2,1,3,0,0.1,0.02,84,87.1,4,5,5,3,12,10.5,30.0,8.9
M_2021_CHE_UNI,2021-22,Marcus Rashford,Manchester United,86,2,0,5,4,0.87,0.02,30,79.5,3,1,3,1,32,11.4,30.7,9.0
M_2021_CHE_UNI,2021-22,Alejandro Garnacho,Manchester United,81,1,0,3,3,0.43,0.2,40,81.5,1,2,2,1,23,9.0,30.8,7.9
M_2021_CHE_UNI,2021-22,Rasmus Hojlund,Manchester United,92,1,0,3,2,0.24,0.26,45,83.6,1,0,3,3,22,10.4,32.8,7.6
M_2021_UNI_TOT,2021-22,Andre Onana,Manchester United,92,0,0,0,0,0.0,0.0,42,93.4,0,0,0,0,2,3.8,28.1,6.6
M_2021_UNI_TOT,2021-22,Diogo Dalot,Manchester United,93,0,1,1,0,0.05,0.04,69,86.1,2,5,1,1,18,11.2,30.3,7.5
M_2021_UNI_TOT,2021-22,Lisandro Martinez,Manchester United,92,0,0,0,0,0.01,0.0,41,93.9,0,0,0,0,2,4.4,29.8,6.8
M_2021_UNI_TOT,2021-22,Raphael Varane,Manchester United,87,0,0,1,0,0.06,0.04,49,91.9,5,3,0,0,10,10.2,30.4,6.7
M_2021_UNI_TOT,2021-22,Luke Shaw,Manchester United,93,1,0,1,1,0.07,0.01,53,91.4,5,2,0,0,14,9.4,29.5,7.5
M_2021_UNI_TOT,2021-22,Casemiro,Manchester United,84,1,2,0,0,0.04,0.1,58,86.2,2,4,5,1,22,10.8,29.2,8.8
M_2021_UNI_TOT,2021-22,Bruno Fernandes,Manchester United,83,1,0,1,1,0.14,0.16,55,91.7,2,5,5,2,13,12.5,28.5,7.5
M_2021_UNI_TOT,2021-22,Kobbie Mainoo,Manchester United,84,1,2,2,0,0.11,0.05,58,88.6,3,3,1,1,13,12.3,29.4,8.6
M_2021_UNI_TOT,2021-22,Marcus Rashford,Manchester United,75,0,2,5,2,0.11,0.3,26,84.7,0,1,4,2,30,11.0,32.4,7.5
M_2021_UNI_TOT,2021-22,Alejandro Garnacho,Manchester United,89,0,0,3,0,0.98,0.33,27,85.5,1,2,7,0,25,11.4,34.0,6.6
M_2021_UNI_TOT,2021-22,Rasmus Hojlund,Manchester United,91,0,2,6,3,0.67,0.23,28,84.9,1,1,3,0,24,11.0,31.6,7.8
M_2021_UNI_TOT,2021-22,Guglielmo Vicario,Tottenham Hotspur,95,0,0,0,0,0.01,0.0,45,90.9,0,0,0,0,2,3.5,27.3,6.1
M_2021_UNI_TOT,2021-22,Pedro Porro,Tottenham Hotspur,88,0,1,0,0,0.01,0.0,72,87.7,6,3,1,0,12,9.7,31.7,6.8
M_2021_UNI_TOT,2021-22,Cristian Romero,Tottenham Hotspur,89,1,1,1,1,0.05,0.0,50,89.7,3,2,2,0,17,11.0,28.7,7.8
M_2021_UNI_TOT,2021-22,Micky van de Ven,Tottenham Hotspur,86,0,1,0,0,0.0,0.02,50,92.6,4,5,2,0,14,9.9,28.8,7.4
M_2021_UNI_TOT,2021-22,Destiny Udogie,Tottenham Hotspur,93,1,1,0,0,0.01,0.02,75,88.9,4,5,0,0,14,9.1,30.7,8.4
M_2021_UNI_TOT,2021-22,Pape Sarr,Tottenham Hotspur,85,0,2,0,0,0.14,0.17,75,93.2,2,1,3,3,12,11.0,28.2,7.5
M_2021_UNI_TOT,2021-22,Yves Bissouma,Tottenham Hotspur,88,1,0,1,0,0.0,0.14,69,87.4,5,5,1,1,10,12.2,29.8,7.9
M_2021_UNI_TOT,2021-22,James Maddison,Tottenham Hotspur,92,1,0,1,1,0.03,0.08,81,87.1,2,5,3,2,19,10.4,30.6,7.5
M_2021_UNI_TOT,2021-22,Dejan Kulusevski,Tottenham Hotspur,90,1,0,5,0,0.95,0.04,27,85.7,1,2,2,2,30,9.2,30.0,7.6
M_2021_UNI_TOT,2021-22,Heung-Min Son,Tottenham Hotspur,95,0,0,5,4,0.21,0.21,38,84.0,2,1,6,6,25,10.9,30.2,7.1
M_2021_UNI_TOT,2021-22,Richarlison,Tottenham Hotspur,85,0,1,5,1,0.74,0.13,27,81.2,1,2,3,2,21,9.6,30.5,7.8
M_2021_TOT_UNI,2021-22,Guglielmo Vicario,Tottenham Hotspur,91,0,0,0,0,0.02,0.0,40,88.7,0,0,0,0,0,4.6,29.9,6.3
M_2021_TOT_UNI,2021-22,Pedro Porro,Tottenham Hotspur,92,0,1,0,0,0.06,0.04,48,87.5,5,2,3,2,18,10.7,31.4,7.0
M_2021_TOT_UNI,2021-22,Cristian Romero,Tottenham Hotspur,91,1,1,0,0,0.04,0.01,64,86.3,6,2,3,3,16,10.0,30.6,8.0
M_2021_TOT_UNI,2021-22,Micky van de Ven,Tottenham Hotspur,85,1,0,2,1,0.07,0.01,46,86.7,3,2,0,0,9,9.7,30.6,7.0
M_2021_TOT_UNI,2021-22,Destiny Udogie,Tottenham Hotspur,94,1,1,2,1,0.02,0.0,47,86.4,3,2,1,0,12,10.1,30.7,7.8
M_2021_TOT_UNI,2021-22,Pape Sarr,Tottenham Hotspur,80,2,1,3,2,0.08,0.05,62,92.7,2,4,4,3,19,12.4,31.8,9.1
M_2021_TOT_UNI,2021-22,Yves Bissouma,Tottenham Hotspur,81,0,1,0,0,0.02,0.05,56,89.0,6,2,1,0,13,12.0,29.2,7.2
M_2021_TOT_UNI,2021-22,James Maddison,Tottenham Hotspur,82,2,1,0,0,0.1,0.07,55,90.9,2,5,2,0,16,10.0,30.6,8.9
M_2021_TOT_UNI,2021-22,Dejan Kulusevski,Tottenham Hotspur,92,1,1,1,1,0.4,0.13,28,86.3,0,0,2,1,22,10.2,31.4,8.1
M_2021_TOT_UNI,2021-22,Heung-Min Son,Tottenham Hotspur,86,0,1,3,2,0.52,0.32,32,83.3,1,1,2,1,28,10.8,31.9,7.6
M_2021_TOT_UNI,2021-22,Richarlison,Tottenham Hotspur,76,2,0,3,0,0.33,0.34,30,86.7,3,0,5,4,22,10.1,30.0,8.7
M_2021_TOT_UNI,2021-22,Andre Onana,Manchester United,88,0,0,0,0,0.0,0.0,32,94.2,0,0,0,0,2,4.1,28.7,6.8
M_2021_TOT_UNI,2021-22,Diogo Dalot,Manchester United,90,0,1,1,0,0.06,0.01,52,89.6,4,2,0,0,15,10.4,28.8,7.6
M_2021_TOT_UNI,2021-22,Lisandro Martinez,Manchester United,93,0,0,0,0,0.01,0.0,26,95.4,0,0,0,0,0,4.0,28.8,6.6
M_2021_TOT_UNI,2021-22,Raphael Varane,Manchester United,88,0,1,2,1,0.03,0.0,53,86.9,6,1,0,0,17,10.4,28.5,7.3
M_2021_TOT_UNI,2021-22,Luke Shaw,Manchester United,94,0,1,1,0,0.01,0.04,64,90.0,3,4,3,3,18,11.4,29.4,7.5
M_2021_TOT_UNI,2021-22,Casemiro,Manchester United,84,2,1,0,0,0.02,0.03,66,90.5,5,2,4,1,14,11.9,28.3,8.7
M_2021_TOT_UNI,2021-22,Bruno Fernandes,Manchester United,82,0,0,2,1,0.0,0.11,64,91.9,2,3,5,2,20,12.3,29.2,6.8
M_2021_TOT_UNI,2021-22,Kobbie Mainoo,Manchester United,90,2,1,2,1,0.0,0.18,56,88.2,4,2,2,0,10,11.7,29.7,8.9
M_2021_TOT_UNI,2021-22,Marcus Rashford,Manchester United,80,1,2,3,0,0.97,0.16,38,86.1,1,2,7,4,20,10.4,32.4,9.2
M_2021_TOT_UNI,2021-22,Alejandro Garnacho,Manchester United,86,1,2,1,1,0.77,0.18,39,84.0,1,0,5,1,25,11.1,32.0,9.5
M_2021_TOT_UNI,2021-22,Rasmus Hojlund,Manchester United,88,2,0,2,2,0.73,0.14,26,80.6,3,1,5,1,27,9.0,31.3,8.5
M_2021_CHE_TOT,2021-22,Robert Sanchez,Chelsea,90,0,0,0,0,0.01,0.0,29,91.3,0,0,0,0,2,4.7,28.7,6.2
M_2021_CHE_TOT,2021-22,Reece James,Chelsea,87,1,0,2,1,0.02,0.04,49,88.4,3,2,1,1,11,10.9,31.4,7.3
M_2021_CHE_TOT,2021-22,Wesley Fofana,Chelsea,89,0,1,0,0,0.04,0.02,65,86.7,5,2,2,2,15,9.0,28.8,7.6
M_2021_CHE_TOT,2021-22,Levi Colwill,Chelsea,88,0,0,2,0,0.05,0.03,66,89.6,5,3,2,0,8,10.8,30.7,6.0
M_2021_CHE_TOT,2021-22,Ben Chilwell,Chelsea,88,1,1,0,0,0.02,0.01,50,86.1,3,4,2,2,17,11.0,30.1,8.3
M_2021_CHE_TOT,2021-22,Moises Caicedo,Chelsea,83,1,1,1,1,0.03,0.06,71,86.2,5,4,1,1,10,12.3,30.8,8.2
M_2021_CHE_TOT,2021-22,Enzo Fernandez,Chelsea,83,1,1,1,0,0.02,0.02,75,91.1,2,3,2,0,20,11.3,30.1,7.6
M_2021_CHE_TOT,2021-22,Cole Palmer,Chelsea,87,2,1,2,1,0.08,0.05,88,89.5,6,4,5,5,19,10.5,31.0,9.2
M_2021_CHE_TOT,2021-22,Raheem Sterling,Chelsea,90,0,2,1,0,0.91,0.12,24,79.5,1,1,8,5,24,10.8,30.6,8.6
M_2021_CHE_TOT,2021-22,Nicolas Jackson,Chelsea,87,1,2,3,0,0.87,0.22,44,81.8,1,1,7,5,27,9.9,32.0,8.7
M_2021_CHE_TOT,2021-22,Christopher Nkunku,Chelsea,95,1,1,6,1,0.73,0.19,27,85.4,2,0,4,1,27,9.3,31.8,8.4
M_2021_CHE_TOT,2021-22,Guglielmo Vicario,Tottenham Hotspur,94,0,0,0,0,0.02,0.0,45,90.8,0,0,0,0,2,3.0,27.9,6.3
M_2021_CHE_TOT,2021-22,Pedro Porro,Tottenham Hotspur,90,1,0,0,0,0.04,0.01,62,92.3,5,4,2,2,18,9.9,30.7,7.0
M_2021_CHE_TOT,2021-22,Cristian Romero,Tottenham Hotspur,90,0,0,2,0,0.04,0.04,75,92.1,4,1,0,0,17,10.3,28.4,6.5
M_2021_CHE_TOT,2021-22,Micky van de Ven,Tottenham Hotspur,91,0,1,0,0,0.06,0.02,67,92.6,5,1,3,2,10,11.3,30.8,7.5
M_2021_CHE_TOT,2021-22,Destiny Udogie,Tottenham Hotspur,85,1,0,1,1,0.04,0.0,71,93.0,2,1,0,0,13,10.2,31.1,7.8
M_2021_CHE_TOT,2021-22,Pape Sarr,Tottenham Hotspur,94,2,0,1,1,0.02,0.08,67,86.1,2,1,3,0,10,12.3,30.4,8.2
M_2021_CHE_TOT,2021-22,Yves Bissouma,Tottenham Hotspur,92,2,2,1,0,0.05,0.14,81,87.3,4,2,3,1,18,12.2,30.6,9.2
M_2021_CHE_TOT,2021-22,James Maddison,Tottenham Hotspur,82,2,1,1,1,0.02,0.08,79,85.2,3,2,2,2,18,10.4,31.1,9.0
M_2021_CHE_TOT,2021-22,Dejan Kulusevski,Tottenham Hotspur,94,1,0,1,0,0.16,0.08,22,82.0,0,2,5,1,23,10.4,31.6,7.8
M_2021_CHE_TOT,2021-22,Heung-Min Son,Tottenham Hotspur,90,1,1,2,1,0.53,0.0,43,78.5,0,1,3,0,21,10.5,31.9,8.2
M_2021_CHE_TOT,2021-22,Richarlison,Tottenham Hotspur,93,1,1,5,3,0.35,0.01,21,82.1,2,2,6,1,20,10.4,33.8,7.9
M_2021_TOT_CHE,2021-22,Guglielmo Vicario,Tottenham Hotspur,94,0,0,0,0,0.01,0.0,39,92.9,0,0,0,0,1,4.5,28.4,6.7
M_2021_TOT_CHE,2021-22,Pedro Porro,Tottenham Hotspur,86,1,1,2,0,0.0,0.03,55,89.5,4,5,1,1,14,9.2,31.7,8.1
M_2021_TOT_CHE,2021-22,Cristian Romero,Tottenham Hotspur,95,1,1,1,0,0.02,0.04,67,89.0,2,3,1,1,12,9.5,29.6,8.1
M_2021_TOT_CHE,2021-22,Micky van de Ven,Tottenham Hotspur,92,1,0,1,0,0.03,0.03,47,87.4,3,2,0,0,17,9.1,30.2,7.2
M_2021_TOT_CHE,2021-22,Destiny Udogie,Tottenham Hotspur,95,1,0,2,1,0.0,0.05,52,89.5,6,1,0,0,13,9.4,31.5,7.2
M_2021_TOT_CHE,2021-22,Pape Sarr,Tottenham Hotspur,95,0,1,2,2,0.09,0.06,86,93.5,4,5,2,1,16,10.3,28.6,7.4
M_2021_TOT_CHE,2021-22,Yves Bissouma,Tottenham Hotspur,84,2,1,2,1,0.05,0.15,89,90.9,4,3,2,0,22,11.6,30.5,9.3
M_2021_TOT_CHE,2021-22,James Maddison,Tottenham Hotspur,88,0,2,0,0,0.13,0.01,75,86.8,5,4,5,3,22,11.9,28.4,7.4
M_2021_TOT_CHE,2021-22,Dejan Kulusevski,Tottenham Hotspur,88,2,0,5,0,0.58,0.07,40,81.6,3,1,3,0,24,9.5,30.4,8.4
M_2021_TOT_CHE,2021-22,Heung-Min Son,Tottenham Hotspur,94,2,0,4,2,0.18,0.1,43,80.2,3,1,4,4,25,9.8,30.1,8.7
M_2021_TOT_CHE,2021-22,Richarlison,Tottenham Hotspur,75,2,1,2,2,0.88,0.18,24,86.6,2,0,6,0,25,11.0,33.6,9.7
M_2021_TOT_CHE,2021-22,Robert Sanchez,Chelsea,94,0,0,0,0,0.01,0.0,26,91.7,0,0,0,0,1,4.8,29.7,6.7
M_2021_TOT_CHE,2021-22,Reece James,Chelsea,94,0,1,2,1,0.01,0.04,64,92.6,5,2,3,0,9,9.2,28.8,7.0
M_2021_TOT_CHE,2021-22,Wesley Fofana,Chelsea,88,1,0,1,1,0.01,0.05,51,90.5,6,5,3,0,11,9.9,28.4,7.6
M_2021_TOT_CHE,2021-22,Levi Colwill,Chelsea,86,0,0,1,0,0.06,0.05,53,90.7,5,1,1,0,12,9.4,31.6,6.7
M_2021_TOT_CHE,2021-22,Ben Chilwell,Chelsea,85,1,0,0,0,0.06,0.04,53,86.2,4,5,0,0,8,9.9,28.2,7.4
M_2021_TOT_CHE,2021-22,Moises Caicedo,Chelsea,88,2,1,1,0,0.09,0.04,90,89.5,4,5,2,1,10,10.1,30.1,9.3
M_2021_TOT_CHE,2021-22,Enzo Fernandez,Chelsea,95,0,0,1,0,0.14,0.19,78,90.2,4,3,4,1,13,11.6,31.6,7.1
M_2021_TOT_CHE,2021-22,Cole Palmer,Chelsea,89,1,2,3,0,0.01,0.19,64,86.3,3,4,1,1,20,11.7,29.8,8.2
M_2021_TOT_CHE,2021-22,Raheem Sterling,Chelsea,88,2,0,5,3,0.9,0.3,34,81.9,2,1,3,2,25,11.1,32.9,8.7
M_2021_TOT_CHE,2021-22,Nicolas Jackson,Chelsea,85,2,1,5,2,0.92,0.06,27,79.9,1,1,3,2,26,10.9,31.6,9.5
M_2021_TOT_CHE,2021-22,Christopher Nkunku,Chelsea,84,0,0,3,2,0.46,0.05,33,86.2,3,1,6,3,32,9.8,33.6,7.0
M_2022_ARS_LIV,2022-23,David Raya,Arsenal,92,0,0,0,0,0.01,0.0,29,88.8,0,0,0,0,3,4.2,29.2,6.3
M_2022_ARS_LIV,2022-23,Ben White,Arsenal,92,1,1,0,0,0.04,0.02,54,86.7,4,4,1,1,18,9.0,31.8,7.9
M_2022_ARS_LIV,2022-23,William Saliba,Arsenal,87,1,1,1,0,0.02,0.01,51,92.5,3,2,0,0,10,10.8,30.4,7.9
M_2022_ARS_LIV,2022-23,Gabriel Magalhaes,Arsenal,92,0,0,1,1,0.02,0.04,75,88.7,6,3,1,1,9,9.5,28.2,6.6
M_2022_ARS_LIV,2022-23,Oleksandr Zinchenko,Arsenal,94,0,1,1,0,0.05,0.03,56,88.5,3,4,0,0,11,9.8,29.1,6.7
M_2022_ARS_LIV,2022-23,Declan Rice,Arsenal,90,2,0,1,0,0.05,0.01,64,86.2,3,5,2,2,20,11.8,28.0,8.6
M_2022_ARS_LIV,2022-23,Martin Odegaard,Arsenal,81,1,2,3,1,0.0,0.0,86,88.6,6,3,2,0,21,11.8,31.2,8.8
M_2022_ARS_LIV,2022-23,Jorginho,Arsenal,90,2,2,1,0,0.05,0.18,71,91.6,5,3,5,4,16,10.7,30.1,9.7
M_2022_ARS_LIV,2022-23,Bukayo Saka,Arsenal,78,2,2,3,3,0.31,0.18,20,87.4,3,2,3,3,23,9.3,33.3,9.7
M_2022_ARS_LIV,2022-23,Gabriel Martinelli,Arsenal,89,2,0,4,4,0.49,0.1,23,81.9,2,1,6,1,19,9.3,30.7,8.5
M_2022_ARS_LIV,2022-23,Gabriel Jesus,Arsenal,91,1,1,2,1,0.22,0.16,32,81.0,2,2,3,3,25,10.0,33.6,8.4
M_2022_ARS_LIV,2022-23,Alisson Becker,Liverpool,89,0,0,0,0,0.01,0.0,42,92.7,0,0,0,0,1,3.4,30.0,6.5
M_2022_ARS_LIV,2022-23,Trent Alexander-Arnold,Liverpool,85,1,1,2,1,0.02,0.05,67,92.2,6,5,0,0,13,9.4,30.7,8.0
M_2022_ARS_LIV,2022-23,Virgil van Dijk,Liverpool,95,1,1,0,0,0.04,0.04,57,90.1,5,4,0,0,13,10.5,28.5,8.0
M_2022_ARS_LIV,2022-23,Ibrahima Konate,Liverpool,89,0,1,2,0,0.01,0.05,73,90.2,6,1,1,1,16,10.1,31.0,6.8
M_2022_ARS_LIV,2022-23,Andy Robertson,Liverpool,88,1,1,0,0,0.06,0.04,53,87.1,4,2,2,1,17,10.8,31.6,8.0
M_2022_ARS_LIV,2022-23,Alexis Mac Allister,Liverpool,94,1,1,3,0,0.1,0.01,67,93.0,5,4,1,0,22,10.5,31.0,7.6
M_2022_ARS_LIV,2022-23,Dominik Szoboszlai,Liverpool,87,0,2,0,0,0.03,0.17,67,91.2,6,3,4,0,18,11.3,29.8,8.0
M_2022_ARS_LIV,2022-23,Wataru Endo,Liverpool,87,2,0,1,1,0.13,0.08,62,85.9,3,1,4,2,21,11.0,29.7,8.5
M_2022_ARS_LIV,2022-23,Mohamed Salah,Liverpool,76,1,1,1,1,0.94,0.23,29,82.3,2,2,8,4,22,10.7,33.5,8.2
M_2022_ARS_LIV,2022-23,Luis Diaz,Liverpool,85,0,2,5,1,0.91,0.13,40,85.6,2,1,7,5,23,10.3,32.5,8.2
M_2022_ARS_LIV,2022-23,Darwin Nunez,Liverpool,93,2,1,4,1,0.32,0.19,44,81.0,3,0,2,0,25,9.3,32.3,9.3
M_2022_LIV_ARS,2022-23,Alisson Becker,Liverpool,89,0,0,0,0,0.01,0.0,31,95.6,0,0,0,0,1,4.9,27.4,6.5
M_2022_LIV_ARS,2022-23,Trent Alexander-Arnold,Liverpool,94,0,1,2,0,0.07,0.02,69,87.2,3,4,0,0,9,10.1,28.9,7.4
M_2022_LIV_ARS,2022-23,Virgil van Dijk,Liverpool,91,1,0,1,0,0.04,0.02,63,89.1,5,4,0,0,12,10.2,30.0,7.5
M_2022_LIV_ARS,2022-23,Ibrahima Konate,Liverpool,85,1,0,2,1,0.04,0.02,49,88.2,6,4,2,0,14,9.3,28.4,7.1
M_2022_LIV_ARS,2022-23,Andy Robertson,Liverpool,93,0,1,2,0,0.06,0.0,63,91.1,6,2,2,0,14,9.4,28.4,6.7
M_2022_LIV_ARS,2022-23,Alexis Mac Allister,Liverpool,92,0,2,0,0,0.08,0.0,57,86.0,3,4,5,1,18,12.3,30.9,7.2
M_2022_LIV_ARS,2022-23,Dominik Szoboszlai,Liverpool,91,0,2,1,1,0.06,0.18,66,88.3,2,5,3,3,20,11.5,31.2,7.7
M_2022_LIV_ARS,2022-23,Wataru Endo,Liverpool,94,0,0,3,2,0.06,0.03,58,86.0,6,5,1,1,10,12.4,30.4,6.9
M_2022_LIV_ARS,2022-23,Mohamed Salah,Liverpool,94,2,2,4,1,0.9,0.08,21,79.6,1,0,3,1,29,11.5,30.8,9.7
M_2022_LIV_ARS,2022-23,Luis Diaz,Liverpool,81,2,2,1,1,0.17,0.23,39,86.2,1,0,3,2,19,11.1,30.6,9.7
M_2022_LIV_ARS,2022-23,Darwin Nunez,Liverpool,93,1,0,1,1,0.86,0.13,42,78.0,3,1,3,3,24,11.3,31.3,8.3
M_2022_LIV_ARS,2022-23,David Raya,Arsenal,89,0,0,0,0,0.02,0.0,39,92.2,0,0,0,0,0,4.4,28.6,6.1
M_2022_LIV_ARS,2022-23,Ben White,Arsenal,90,0,1,0,0,0.05,0.02,70,92.4,2,2,0,0,14,11.3,30.6,7.1
M_2022_LIV_ARS,2022-23,William Saliba,Arsenal,95,0,0,2,1,0.03,0.01,49,87.5,4,4,0,0,9,11.2,31.3,6.1
M_2022_LIV_ARS,2022-23,Gabriel Magalhaes,Arsenal,93,1,1,0,0,0.03,0.03,45,89.4,5,4,2,2,13,10.6,29.1,7.7
M_2022_LIV_ARS,2022-23,Oleksandr Zinchenko,Arsenal,88,0,1,1,0,0.01,0.01,65,92.0,4,4,3,3,17,10.3,29.2,7.0
M_2022_LIV_ARS,2022-23,Declan Rice,Arsenal,81,2,1,0,0,0.05,0.04,84,87.3,3,4,5,5,12,11.7,29.4,8.6
M_2022_LIV_ARS,2022-23,Martin Odegaard,Arsenal,89,2,1,3,1,0.09,0.16,80,89.9,5,4,4,4,15,11.3,28.5,8.9
M_2022_LIV_ARS,2022-23,Jorginho,Arsenal,89,2,1,1,1,0.04,0.02,58,91.2,4,2,2,2,17,10.7,29.3,9.2
M_2022_LIV_ARS,2022-23,Bukayo Saka,Arsenal,90,2,2,5,3,0.62,0.04,20,87.9,2,2,2,1,27,9.2,30.2,9.7
M_2022_LIV_ARS,2022-23,Gabriel Martinelli,Arsenal,76,1,0,5,4,0.96,0.22,44,80.9,2,0,5,0,28,11.3,33.9,7.9
M_2022_LIV_ARS,2022-23,Gabriel Jesus,Arsenal,88,2,0,3,3,0.88,0.09,39,85.1,3,2,4,0,21,9.8,32.3,8.9
M_2022_ARS_AVL,2022-23,David Raya,Arsenal,94,0,0,0,0,0.01,0.0,40,91.8,0,0,0,0,1,4.7,29.0,6.9
M_2022_ARS_AVL,2022-23,Ben White,Arsenal,94,1,0,2,1,0.05,0.04,70,88.7,6,3,0,0,18,11.1,28.2,7.8
M_2022_ARS_AVL,2022-23,William Saliba,Arsenal,90,0,1,2,0,0.05,0.0,71,86.5,6,5,2,0,9,11.5,30.0,6.7
M_2022_ARS_AVL,2022-23,Gabriel Magalhaes,Arsenal,91,1,1,2,1,0.06,0.03,47,86.6,4,5,1,0,10,10.1,31.9,8.0
M_2022_ARS_AVL,2022-23,Oleksandr Zinchenko,Arsenal,89,1,1,1,0,0.06,0.01,75,87.0,4,1,1,0,17,11.0,30.2,8.3
M_2022_ARS_AVL,2022-23,Declan Rice,Arsenal,88,1,1,1,1,0.04,0.17,62,91.4,3,4,3,1,13,11.9,28.2,8.3
M_2022_ARS_AVL,2022-23,Martin Odegaard,Arsenal,90,2,0,0,0,0.12,0.06,77,87.1,4,4,2,0,20,10.2,28.6,8.2
M_2022_ARS_AVL,2022-23,Jorginho,Arsenal,82,1,1,0,0,0.05,0.01,88,87.1,4,1,5,1,16,11.2,31.2,8.3
