lead_id,club_name,contact_email,country,signup_date,channel,campaign_id,lead_score
2927,Local FC 83,local.fc.83.637@gmail.com,USA,2025-02-05,organic,10,40
2928,Local FC 103,local.fc.103.301@gmail.com,Wales,2025-11-11,facebook,9,24
2929,Local FC 24,local.fc.24.901@clubmail.co,England,2025-07-29,email,9,49
2930,Local FC 153,local.fc.153.316@hotmail.com,Brazil,2025-06-13,organic,3,47
2931,Local FC 147,local.fc.147.996@clubmail.co,Wales,2024-11-08,partnership,10,84
2932,Local FC 152,LOCAL.FC.152.377@CLUBMAIL.CO,USA,2025-06-17,email,8,24
2933,Local FC 4,local.fc.4.345@example.com,India,2025-07-20,referral,5,48
2934,Local FC 60,local.fc.60.67@hotmail.com,Germany,2025-08-01,facebook,7,46
2935,Local FC 15,local.fc.15.639@clubmail.co,Wales,2025-08-01,email,10,52
2936,Local FC 151,local.fc.151.393@gmail.com,India,2025-07-29,referral,5,64
2937,Local FC 25,local.fc.25.391@hotmail.com,France,2025-03-12,referral,8,41
2938,Local FC 25,local.fc.25.393@example.com,Scotland,2024-11-05,partnership,5,40
2939,Local FC 191,notanemail,Ireland,2025-10-22,facebook,8,67
2940,Local FC 148,local.fc.148.690@hotmail.com,Spain,2025-08-24,email,9,66
2941,Local FC 187,local.fc.187.244@example.com,Scotland,2025-07-04,partnership,7,87
2942,Local FC 115,local.fc.115.446@example.com,Spain,2025-01-27,paid_search,6,29
2943,Local FC 53,local.fc.53.968@example.com,England,2025-11-10,email,5,93
2944,Local FC 68,local.fc.68.998@gmail.com,Brazil,2025-08-13,referral,7,43
2945,Local FC 136,local.fc.136.255@contacts.org,India,2025-07-23,email,9,52
2946,Local FC 53,local.fc.53.482@clubmail.co,USA,2025-06-02,organic,2,74
2947,Local FC 186,,India,2025-11-13,facebook,9,29
2948,Local FC 51,local.fc.51.282@example.com,India,2025-02-27,partnership,9,80
2949,Local FC 83,local.fc.83.604@example.com,USA,2025-10-29,organic,8,81
2950,Local FC 85,local.fc.85.23@contacts.org,France,2025-04-26,referral,10,81
2951,Burnley,BURNLEY.83@CLUBMAIL.CO,Brazil,2025-05-11,facebook,9,9
2952,Local FC 184,local.fc.184.850@contacts.org,Germany,2025-05-23,organic,6,81
2953,Local FC 148,local.fc.148.21@example.com,Canada,2025-09-04,facebook,6,52
2954,Local FC 47,local.fc.47.993@hotmail.com,Canada,2025-05-26,email,8,2
2955,Local FC 128,local.fc.128.285@gmail.com,Canada,2024-09-10,facebook,10,41
2956,Local FC 181,local.fc.181.352@example.com,Spain,2025-02-20,paid_search,3,58
2957,Local FC 184,local.fc.184.602@gmail.com,USA,2024-11-06,organic,5,68
2958,Local FC 57,local.fc.57.699@hotmail.com,USA,2025-06-03,email,7,42
2959,Local FC 171,local.fc.171.809@contacts.org,Ireland,2025-01-10,referral,6,22
2960,Local FC 146,local.fc.146.573@hotmail.com,Ireland,2025-01-31,facebook,8,38
2961,Local FC 112,local.fc.112.789@gmail.com,USA,2024-11-07,referral,9,63
2962,Local FC 128,local.fc.128.665@clubmail.co,Canada,2025-01-31,referral,9,61
2963,Local FC 75,local.fc.75.778@contacts.org,France,2025-10-03,facebook,10,42
2964,Local FC 87,local.fc.87.312@hotmail.com,India,2025-01-27,facebook,4,63
2965,Local FC 84,local.fc.84.251@example.com,Canada,2024-11-17,paid_search,7,68
2966,Local FC 31,local.fc.31.732@contacts.org,USA,2025-09-14,paid_search,10,44
2967,Local FC 195,local.fc.195.473@contacts.org,Canada,2025-04-17,email,6,13
2968,Local FC 15,local.fc.15.43@contacts.org,Brazil,2024-09-09,referral,10,68
2969,Local FC 106,local.fc.106.880@clubmail.co,Spain,2024-11-11,partnership,5,28
2970,Local FC 42,local.fc.42.363@example.com,USA,2024-11-08,facebook,7,104
2971,Local FC 192,local.fc.192.571@hotmail.com,Wales,2025-11-02,organic,1,75
2972,Local FC 103,local.fc.103.360@clubmail.co,Germany,2025-05-01,email,2,29
2973,Local FC 177,LOCAL.FC.177.808@HOTMAIL.COM,India,2025-02-21,facebook,9,76
2974,Local FC 184,local.fc.184.248@contacts.org,Germany,2025-07-25,paid_search,9,83
2975,Local FC 115,local.fc.115.252@clubmail.co,Ireland,2025-10-15,partnership,4,30
2976,Local FC 14,local.fc.14.938@contacts.org,England,2025-04-12,facebook,9,60
2977,Local FC 199,local.fc.199.835@gmail.com,Canada,2025-08-10,facebook,10,76
2978,Local FC 192,local.fc.192.514@gmail.com,Germany,2025-02-16,organic,9,77
2979,Local FC 3,local.fc.3.459@clubmail.co,France,2025-05-19,organic,5,72
2980,Local FC 59,local.fc.59.783@contacts.org,Canada,2025-07-03,organic,7,101
2981,Local FC 99,local.fc.99.801@contacts.org,Wales,2025-08-23,partnership,7,102
2982,Local FC 68,local.fc.68.615@hotmail.com,Canada,2025-04-27,referral,1,32
2983,Brentford,brentford.4@hotmail.com,Wales,2024-10-22,email,8,62
2984,Local FC 89,local.fc.89.697@gmail.com,Wales,2025-01-02,paid_search,7,84
2985,Brentford,brentford.545@clubmail.co,USA,2025-03-15,facebook,1,48
2986,Local FC 96,local.fc.96.260@hotmail.com,Germany,2024-12-16,paid_search,9,60
2987,Local FC 47,notanemail,Spain,2025-01-25,facebook,5,16
2988,Local FC 160,local.fc.160.517@hotmail.com,Germany,2023-02-30,organic,4,47
2989,Local FC 118,local.fc.118.886@contacts.org,Ireland,2024-09-12,organic,5,72
2990,Local FC 33,local.fc.33.145@gmail.com,Spain,2025-03-29,email,6,69
2991,Local FC 178,local.fc.178.959@gmail.com,Canada,2025-09-18,paid_search,7,92
2992,Local FC 106,local.fc.106.635@clubmail.co,Spain,2024-07-27,partnership,8,67
2993,Local FC 154,local.fc.154.568@gmail.com,Brazil,2024-09-21,organic,5,48
2994,Local FC 69,local.fc.69.875@hotmail.com,Brazil,2025-08-21,referral,4,60
2995,Local FC 4,local.fc.4.984@gmail.com,France,2025-03-02,paid_search,9,52
2996,Local FC 47,local.fc.47.937@example.com,Germany,2025-02-15,referral,8,66
2997,Local FC 99,local.fc.99.861@hotmail.com,Wales,2025-09-18,organic,10,70
2998,Local FC 112,local.fc.112.90@contacts.org,Ireland,2025-01-01,paid_search,6,63
2999,Local FC 2,local.fc.2.976@clubmail.co,Ireland,2024-11-21,organic,4,35
3000,Local FC 187,local.fc.187.688@gmail.com,India,2025-02-25,partnership,10,36
3001,Local FC 85,local.fc.85.328@example.com,France,2025-10-04,paid_search,9,47
3002,Local FC 172,local.fc.172.802@clubmail.co,India,2025-09-10,referral,10,49
3003,Local FC 6,local.fc.6.350@example.com,Canada,2025-05-31,organic,6,76
3004,Local FC 139,local.fc.139.940@gmail.com,Canada,2025-06-15,email,6,28
3005,Local FC 157,local.fc.157.861@gmail.com,Canada,2024-11-23,paid_search,9,43
3006,Local FC 21,local.fc.21.549@hotmail.com,Wales,2025-05-10,paid_search,9,68
3007,Local FC 156,local.fc.156.175@contacts.org,India,2025-04-04,referral,6,81
3008,Local FC 180,local.fc.180.278@hotmail.com,Scotland,2025-02-23,partnership,9,42
3009,Local FC 69,local.fc.69.945@hotmail.com,USA,2024-07-01,paid_search,8,63
3010,Local FC 175,LOCAL.FC.175.150@CONTACTS.ORG,Canada,2025-05-22,email,10,79
3011,Local FC 197,local.fc.197.261@clubmail.co,Scotland,2025-03-28,paid_search,7,67
3012,Local FC 137,LOCAL.FC.137.831@CLUBMAIL.CO,Brazil,2024-05-18,partnership,8,54
3013,Leeds United,LEEDS.UNITED.410@HOTMAIL.COM,Spain,2025-06-15,referral,6,62
3014,Aston Villa,aston.villa.368@hotmail.com,Spain,2024-12-02,email,10,29
3015,Local FC 186,LOCAL.FC.186.594@EXAMPLE.COM,Canada,2025-09-03,referral,10,48
3016,Local FC 167,local.fc.167.266@clubmail.co,France,2025-10-20,facebook,3,51
3017,Local FC 141,local.fc.141.573@contacts.org,Brazil,2025-02-20,email,7,42
3018,Local FC 167,local.fc.167.629@clubmail.co,Ireland,2025-11-17,email,4,61
3019,Local FC 149,local.fc.149.142@contacts.org,Scotland,2025-01-01,organic,1,26
3020,Local FC 185,notanemail,India,2025-01-07,facebook,5,76
3021,Local FC 151,local.fc.151.220@gmail.com,Scotland,2024-12-19,partnership,4,84
3022,Local FC 167,local.fc.167.331@example.com,India,2024-06-27,facebook,8,52
3023,Local FC 59,LOCAL.FC.59.749@GMAIL.COM,Spain,2025-04-16,email,6,51
3024,Local FC 13,local.fc.13.754@example.com,England,2025-05-01,referral,4,90
3025,Local FC 65,local.fc.65.9@hotmail.com,Brazil,2025-11-06,referral,5,42
3026,Local FC 84,local.fc.84.819@example.com,Wales,2024-10-21,referral,8,80
3027,Local FC 23,local.fc.23.163@example.com,Brazil,2025-06-21,organic,4,77
3028,Local FC 175,LOCAL.FC.175.215@EXAMPLE.COM,Brazil,2025-03-15,facebook,10,90
3029,Local FC 90,local.fc.90.497@clubmail.co,Brazil,2025-04-21,organic,8,80
3030,Local FC 137,local.fc.137.492@clubmail.co,India,2024-04-27,facebook,9,71
3031,Local FC 193,local.fc.193.652@clubmail.co,Germany,2025-04-25,facebook,10,74
3032,Local FC 156,local.fc.156.516@clubmail.co,Brazil,2025-06-22,partnership,7,107
3033,Local FC 98,local.fc.98.652@gmail.com,Canada,2025-04-06,paid_search,7,54
3034,Local FC 63,local.fc.63.435@gmail.com,India,2025-08-26,email,4,81
3035,Local FC 72,local.fc.72.447@gmail.com,France,2023-02-30,email,3,50
3036,Local FC 116,notanemail,India,2025-02-10,paid_search,9,29
3037,Local FC 70,local.fc.70.804@hotmail.com,Germany,2025-04-06,referral,1,69
3038,Local FC 102,local.fc.102.130@hotmail.com,Ireland,2024-09-04,facebook,9,44
3039,Local FC 178,local.fc.178.50@hotmail.com,Spain,2025-10-27,email,7,42
3040,Local FC 148,LOCAL.FC.148.995@GMAIL.COM,Ireland,2025-11-05,paid_search,1,86
3041,Local FC 57,local.fc.57.225@gmail.com,Brazil,2024-09-27,email,5,66
3042,Local FC 83,local.fc.83.268@contacts.org,Germany,2024-11-12,paid_search,10,62
3043,Local FC 130,local.fc.130.497@contacts.org,France,2025-05-15,partnership,10,53
3044,Local FC 160,local.fc.160.212@hotmail.com,Spain,2025-06-14,referral,9,29
3045,Local FC 127,local.fc.127.841@example.com,Canada,2025-03-26,partnership,6,59
3046,Local FC 20,local.fc.20.88@clubmail.co,Germany,2025-01-17,partnership,10,61
3047,Local FC 198,local.fc.198.690@hotmail.com,Germany,2025-05-24,referral,6,42
3048,Local FC 16,local.fc.16.223@hotmail.com,USA,2025-04-21,partnership,6,74
3049,Local FC 112,,England,2025-10-09,email,8,61
3050,Local FC 193,local.fc.193.622@example.com,Germany,2025-03-30,facebook,7,45
3051,Local FC 127,local.fc.127.619@clubmail.co,Canada,2025-07-23,organic,6,64
3052,Local FC 90,local.fc.90.690@example.com,Canada,2025-10-07,facebook,7,66
3053,Local FC 150,local.fc.150.389@clubmail.co,England,2025-09-04,email,8,81
3054,Tottenham Hotspur,tottenham.hotspur.813@clubmail.co,Spain,2024-06-08,paid_search,8,42
3055,Local FC 177,local.fc.177.881@contacts.org,Wales,2025-02-16,partnership,8,45
3056,Manchester United,manchester.united.56@clubmail.co,Ireland,2024-12-07,facebook,10,34
3057,Local FC 9,local.fc.9.53@clubmail.co,Germany,2025-02-23,partnership,3,42
3058,Local FC 45,local.fc.45.270@hotmail.com,Canada,2025-05-30,facebook,2,39
3059,Local FC 158,local.fc.158.480@hotmail.com,Spain,2025-01-06,organic,6,43
3060,Local FC 38,local.fc.38.337@contacts.org,Ireland,2025-02-13,referral,6,53
3061,Local FC 151,local.fc.151.990@hotmail.com,Canada,2025-05-18,partnership,7,62
3062,Local FC 195,local.fc.195.951@example.com,France,2025-08-16,organic,8,64
3063,Local FC 20,local.fc.20.656@example.com,Wales,2024-09-29,paid_search,4,44
3064,Local FC 35,local.fc.35.477@clubmail.co,India,2024-11-18,email,6,89
3065,Local FC 5,local.fc.5.829@contacts.org,Spain,2025-08-24,organic,9,30
3066,Local FC 123,local.fc.123.531@clubmail.co,Spain,2025-03-20,facebook,7,49
3067,Local FC 84,local.fc.84.398@contacts.org,Germany,2024-08-13,referral,2,60
3068,Local FC 149,local.fc.149.393@gmail.com,Spain,2025-08-22,referral,9,37
3069,Everton,everton.542@contacts.org,France,2024-11-30,partnership,8,48
3070,Local FC 20,local.fc.20.681@clubmail.co,India,2025-04-25,email,9,79
3071,Local FC 154,local.fc.154.246@hotmail.com,Germany,2025-07-08,partnership,8,59
3072,Local FC 115,local.fc.115.137@gmail.com,Scotland,2025-05-04,paid_search,4,73
3073,Local FC 40,local.fc.40.77@gmail.com,USA,2025-02-08,facebook,2,55
3074,Local FC 23,local.fc.23.415@clubmail.co,Germany,2025-04-23,email,10,52
3075,Local FC 163,local.fc.163.906@example.com,Brazil,2025-11-11,organic,9,65
3076,Local FC 177,local.fc.177.690@gmail.com,Canada,2024-08-10,email,9,42
3077,Local FC 124,local.fc.124.998@contacts.org,Canada,2025-08-18,email,4,42
3078,Local FC 41,local.fc.41.725@contacts.org,Brazil,2025-01-20,referral,2,68
3079,Local FC 80,local.fc.80.689@example.com,Wales,2025-05-24,organic,4,41
3080,Local FC 48,local.fc.48.387@hotmail.com,USA,2025-04-19,partnership,3,28
3081,Local FC 120,local.fc.120.886@hotmail.com,Germany,2025-04-11,email,10,77
3082,Local FC 48,local.fc.48.220@clubmail.co,Germany,2025-10-24,facebook,8,29
3083,Local FC 54,local.fc.54.705@gmail.com,Germany,2024-09-22,organic,10,47
3084,Local FC 35,local.fc.35.704@contacts.org,Brazil,2024-11-23,partnership,2,56
3085,Local FC 145,local.fc.145.740@example.com,Scotland,2025-05-24,referral,5,68
3086,Local FC 180,local.fc.180.687@contacts.org,Scotland,2025-09-02,facebook,1,62
3087,Local FC 150,local.fc.150.62@hotmail.com,USA,2025-06-24,paid_search,3,33
3088,Local FC 119,,USA,2025-03-15,email,1,54
3089,Local FC 55,local.fc.55.432@contacts.org,Scotland,2025-05-23,referral,7,35
3090,Local FC 41,local.fc.41.3@contacts.org,Scotland,2024-09-21,partnership,8,77
3091,Local FC 87,local.fc.87.559@gmail.com,Brazil,2024-12-18,organic,7,53
3092,Local FC 149,local.fc.149.46@example.com,Wales,2025-10-06,email,9,99
3093,Local FC 197,local.fc.197.440@clubmail.co,India,2025-05-10,organic,3,45
3094,Local FC 83,notanemail,Spain,2025-03-04,referral,9,83
3095,Everton,everton.134@contacts.org,Scotland,2025-05-05,partnership,8,85
3096,Local FC 133,local.fc.133.885@gmail.com,Ireland,2024-12-01,email,8,38
3097,Local FC 17,local.fc.17.180@contacts.org,Ireland,2025-08-04,organic,5,79
3098,Local FC 134,local.fc.134.350@contacts.org,England,2025-05-22,paid_search,6,57
3099,Local FC 25,local.fc.25.564@example.com,Spain,2025-11-17,referral,7,50
3100,Chelsea FC,chelsea.fc.377@example.com,Spain,2025-06-12,paid_search,9,52
3101,Local FC 140,local.fc.140.907@gmail.com,USA,2025-07-18,facebook,10,38
3102,Local FC 67,local.fc.67.723@contacts.org,Wales,2024-06-15,partnership,1,97
3103,Local FC 1,local.fc.1.194@gmail.com,Brazil,2025-10-11,partnership,5,91
3104,Local FC 130,local.fc.130.348@example.com,USA,2025-06-26,organic,10,62
3105,Local FC 107,LOCAL.FC.107.197@GMAIL.COM,USA,2025-05-10,organic,6,46
3106,Local FC 127,LOCAL.FC.127.392@HOTMAIL.COM,France,2024-12-15,facebook,2,62
3107,Local FC 40,local.fc.40.459@example.com,Brazil,2025-07-07,email,5,33
3108,Local FC 176,local.fc.176.879@contacts.org,Ireland,2025-09-04,facebook,6,27
3109,Local FC 64,local.fc.64.651@example.com,Scotland,2025-04-30,partnership,4,36
3110,Local FC 176,local.fc.176.271@hotmail.com,USA,2025-06-08,facebook,6,87
3111,Local FC 174,LOCAL.FC.174.799@CLUBMAIL.CO,Brazil,2024-11-15,organic,7,59
3112,Local FC 131,local.fc.131.120@contacts.org,France,2025-05-14,organic,10,97
3113,Local FC 200,local.fc.200.609@clubmail.co,Germany,2025-02-18,referral,8,53
3114,Local FC 164,local.fc.164.111@contacts.org,India,2025-11-17,email,10,67
3115,Local FC 81,local.fc.81.360@contacts.org,Brazil,2025-01-05,referral,7,47
3116,Local FC 183,local.fc.183.304@hotmail.com,Canada,2025-03-22,organic,5,52
3117,Local FC 175,local.fc.175.702@gmail.com,France,2025-05-27,organic,10,10
3118,Local FC 196,local.fc.196.887@example.com,France,2025-06-02,organic,9,79
3119,Local FC 14,local.fc.14.883@example.com,USA,2025-07-29,email,7,61
3120,Local FC 100,local.fc.100.417@hotmail.com,USA,2025-08-15,referral,4,67
3121,Local FC 28,local.fc.28.57@contacts.org,Germany,2025-06-01,organic,9,41
3122,Local FC 14,local.fc.14.34@contacts.org,Canada,2024-10-27,paid_search,10,78
3123,Local FC 22,local.fc.22.632@hotmail.com,Spain,2025-07-25,email,4,69
3124,Leeds United,leeds.united.387@gmail.com,Ireland,2025-02-15,partnership,10,72
3125,Manchester United,manchester.united.449@clubmail.co,Wales,2025-10-11,referral,6,80
3126,Local FC 15,local.fc.15.34@hotmail.com,Spain,2025-07-20,facebook,10,52
3127,Local FC 116,local.fc.116.799@example.com,Scotland,2024-04-27,referral,5,66
3128,Local FC 142,local.fc.142.371@example.com,Wales,2025-06-25,referral,5,15
3129,Local FC 177,local.fc.177.994@contacts.org,England,2024-10-19,email,5,33
3130,Local FC 123,local.fc.123.458@contacts.org,Wales,2025-09-19,organic,1,53
3131,Local FC 39,local.fc.39.77@hotmail.com,Scotland,2024-10-15,referral,1,75
3132,Local FC 164,local.fc.164.214@example.com,Canada,2025-05-24,paid_search,9,66
3133,Local FC 101,local.fc.101.509@contacts.org,Scotland,2025-07-25,facebook,9,62
3134,Local FC 186,local.fc.186.178@clubmail.co,Canada,2025-04-21,referral,3,79
3135,Local FC 81,local.fc.81.779@gmail.com,England,2024-12-17,email,7,69
3136,Local FC 40,local.fc.40.347@gmail.com,England,2025-06-21,paid_search,3,74
3137,Local FC 155,local.fc.155.370@gmail.com,Scotland,2025-05-14,email,10,38
3138,Local FC 51,local.fc.51.70@example.com,France,2025-06-27,email,10,61
3139,Local FC 14,notanemail,Wales,2024-12-25,email,3,56
3140,Local FC 155,local.fc.155.53@contacts.org,England,2025-10-18,email,9,61
3141,Local FC 117,local.fc.117.962@clubmail.co,India,2025-04-16,facebook,4,63
3142,Local FC 110,local.fc.110.222@hotmail.com,England,2024-12-24,email,9,80
3143,Local FC 3,local.fc.3.235@clubmail.co,Spain,2025-07-24,partnership,7,47
3144,Local FC 150,LOCAL.FC.150.472@EXAMPLE.COM,Scotland,2025-09-24,referral,6,73
3145,Local FC 91,notanemail,Scotland,2024-10-11,referral,3,53
3146,Local FC 14,local.fc.14.362@example.com,Wales,2025-06-04,referral,4,89
3147,Local FC 96,local.fc.96.773@clubmail.co,Wales,2025-02-20,referral,6,68
3148,Local FC 7,local.fc.7.80@clubmail.co,India,2025-10-15,partnership,4,73
3149,Local FC 94,notanemail,Germany,2025-09-09,email,9,37
3150,Local FC 58,local.fc.58.937@gmail.com,USA,2025-06-19,paid_search,8,48
3151,Local FC 130,local.fc.130.530@contacts.org,Scotland,2025-06-02,paid_search,4,31
3152,Local FC 57,local.fc.57.947@contacts.org,USA,2024-12-18,email,9,82
3153,Local FC 24,local.fc.24.203@clubmail.co,Spain,2025-09-06,referral,6,79
3154,Local FC 113,local.fc.113.488@example.com,Spain,2025-08-23,paid_search,10,77
3155,Local FC 113,LOCAL.FC.113.586@GMAIL.COM,Spain,2025-05-11,referral,9,60
3156,Local FC 127,local.fc.127.429@hotmail.com,England,2025-05-27,referral,8,84
3157,Local FC 177,local.fc.177.490@contacts.org,Wales,2025-10-22,email,5,72
3158,Local FC 78,local.fc.78.158@hotmail.com,India,2024-11-28,paid_search,4,74
3159,Burnley,burnley.851@gmail.com,Scotland,2024-06-10,partnership,2,49
3160,Local FC 66,local.fc.66.771@hotmail.com,France,2024-12-18,facebook,9,57
3161,Sheffield United,sheffield.united.14@clubmail.co,Brazil,2024-11-10,facebook,8,59
3162,Local FC 13,local.fc.13.541@hotmail.com,Spain,2025-06-25,paid_search,5,86
3163,Local FC 118,local.fc.118.934@clubmail.co,Scotland,2025-07-09,facebook,9,31
3164,Local FC 54,local.fc.54.760@hotmail.com,Ireland,2025-07-13,email,9,72
3165,Local FC 51,LOCAL.FC.51.589@HOTMAIL.COM,England,2024-10-19,email,10,62
3166,Local FC 57,local.fc.57.320@contacts.org,USA,2024-10-29,paid_search,7,32
3167,Local FC 161,local.fc.161.944@clubmail.co,Scotland,2025-07-03,email,8,54
3168,Local FC 139,local.fc.139.753@hotmail.com,Spain,2025-05-18,referral,10,61
3169,Local FC 38,local.fc.38.410@clubmail.co,Ireland,2025-01-25,partnership,5,51
3170,Local FC 180,local.fc.180.179@hotmail.com,Ireland,2025-04-12,facebook,7,59
3171,Local FC 97,local.fc.97.21@example.com,Germany,2025-09-08,paid_search,4,57
3172,Local FC 142,local.fc.142.434@hotmail.com,Wales,2025-05-22,facebook,10,56
3173,Local FC 175,local.fc.175.384@clubmail.co,Wales,2025-04-27,organic,9,61
3174,Local FC 69,local.fc.69.842@gmail.com,England,2025-07-01,email,3,85
3175,Local FC 162,local.fc.162.56@clubmail.co,Spain,2025-10-12,partnership,10,45
3176,Local FC 159,local.fc.159.704@hotmail.com,France,2024-04-07,facebook,10,39
3177,Watford,watford.877@example.com,Brazil,2025-11-07,organic,5,74
3178,Local FC 178,local.fc.178.751@example.com,England,2025-08-19,facebook,6,55
3179,Local FC 38,local.fc.38.781@clubmail.co,USA,2024-07-05,organic,8,29
3180,Local FC 66,local.fc.66.916@clubmail.co,Ireland,2025-09-01,paid_search,6,30
3181,Local FC 112,local.fc.112.18@hotmail.com,France,2024-12-27,paid_search,6,82
3182,Leicester City,leicester.city.734@example.com,England,2025-07-12,organic,5,73
3183,Local FC 98,local.fc.98.57@gmail.com,France,2024-10-19,referral,8,95
3184,Local FC 188,local.fc.188.80@contacts.org,France,2025-06-05,organic,8,13
3185,Local FC 110,local.fc.110.939@example.com,Scotland,2025-08-24,organic,9,51
3186,Local FC 168,local.fc.168.513@hotmail.com,Ireland,2025-06-07,organic,7,56
3187,Local FC 52,local.fc.52.249@contacts.org,Brazil,2024-11-26,email,3,85
